case_a,case_b,case_number_a,case_number_b,input_distribution_distance,stress_distribution_distance,response_profile_distance,stress_p95_relative_difference,stress_p99_relative_difference,stress_max_relative_difference,input_distribution_distance_percentile,stress_distribution_distance_percentile,response_profile_distance_percentile,combined_distance_percentile_score,rank_of_b_from_a,rank_of_a_from_b,similarity_candidate,provisional_practical_screen
case_10,case_146,10,146,0.812704030879937,1.264009135698443,0.3243972992164946,0.28836466728480586,0.28110175450217306,0.23743363602627113,0.17156489518298562,0.6639764478960459,0.018983807928531545,0.284841717002521,66,77,False,difference_exceeds_integrated_presplit_screen
case_56,case_140,56,140,0.8316143831858905,0.41546885965282865,0.8663074609738922,0.12634851300340968,0.06144977781154608,0.0068434685842767365,0.18339170600477134,0.21851682655702756,0.4526166184457642,0.28484171700252103,9,56,False,difference_exceeds_integrated_presplit_screen
case_86,case_93,86,93,0.7610725088181198,0.8770358901485332,0.659100248472929,0.1957693952983098,0.1742290070255593,0.2232041290087005,0.13887619917770672,0.4793665296177859,0.23638393990152784,0.2848755562323401,21,70,False,difference_exceeds_integrated_presplit_screen
case_74,case_93,74,93,0.814134770582908,0.21356524620459544,1.0399399811104544,0.007262303907673921,0.06359278931895661,0.03765430875347391,0.17247855438810214,0.08684838333079539,0.5956550428912238,0.2849939935367071,9,71,False,difference_exceeds_integrated_presplit_screen
case_05,case_152,5,152,1.1704772008768138,0.2836474198970225,0.7024782776688796,0.011236477243617867,0.001518214925291107,0.12589327893482494,0.4421095375869245,0.1331404497233643,0.2798842698340186,0.2850447523814358,49,71,False,difference_exceeds_integrated_presplit_screen
case_05,case_67,5,67,1.2764256217377186,0.17001089759459304,0.6989253155711821,0.026368378115441526,0.04566435465371536,0.05632444011857398,0.5226638241713618,0.057002182630323334,0.2758235622557231,0.28516318968580273,50,53,False,difference_exceeds_integrated_presplit_screen
case_89,case_186,89,186,0.8548787661694766,0.9879319636311858,0.5274774069641531,0.23147123829341001,0.24839871479901632,0.19947247943272173,0.19993908938632557,0.5354042941982641,0.12019694431754734,0.2851801093007123,60,62,False,difference_exceeds_integrated_presplit_screen
case_93,case_195,93,195,0.837725854098241,0.44049297258990633,0.8478649366854102,0.08379821895623736,0.07469774692276503,0.05264456356167996,0.18745241358306686,0.23440434495710877,0.4337850870514187,0.28521394853053145,72,61,False,difference_exceeds_integrated_presplit_screen
case_105,case_143,105,143,1.0622911132153823,0.5310355902561734,0.6258400525997397,0.13788570520113907,0.1308443703230044,0.19800087813840597,0.3572407492005482,0.29389371097913813,0.20460890310136542,0.2852477877603506,51,64,False,difference_exceeds_integrated_presplit_screen
case_109,case_195,109,195,1.0386307134684918,0.4104100498865213,0.722527266621944,0.076267815864635,0.08709270499552355,0.14327279183656594,0.33927211816659053,0.2155728135627633,0.30105070808588397,0.28529854660507925,60,62,False,difference_exceeds_integrated_presplit_screen
case_18,case_146,18,146,0.8502885967624945,1.1936848832647897,0.3566838112111806,0.26576584425461625,0.2609494965961703,0.24985130774365075,0.19623369372113092,0.6314907872696818,0.028272676513882544,0.2853323858348984,65,78,False,difference_exceeds_integrated_presplit_screen
case_133,case_171,133,171,0.9302695091636081,0.6775749169356764,0.6487926726822812,0.13116060025910956,0.12845870989863445,0.15582950384949612,0.25470788284858636,0.3749048271661337,0.2264859651794325,0.28536622506471754,61,54,False,difference_exceeds_integrated_presplit_screen
case_04,case_108,4,108,1.1037601592551294,0.3398578559993674,0.717928978935086,0.03181920568635837,0.02699849525542809,0.14764536961192282,0.39028475711892796,0.17019440637531089,0.2956702705446424,0.2853831446796271,49,62,False,difference_exceeds_integrated_presplit_screen
case_40,case_186,40,186,0.6400686422495587,0.8483958477349667,0.7281491371717821,0.16534933551901265,0.19608901338506105,0.2521849802256802,0.08522410029947719,0.4636312877518908,0.3072940459875133,0.2853831446796271,91,63,False,difference_exceeds_integrated_presplit_screen
case_16,case_161,16,161,1.2308559944040622,0.4107888573732798,0.5704329023680719,0.07400145741262884,0.07512016819799272,0.08700214215081499,0.48713263286127606,0.21592812547586418,0.15313943454646972,0.2854000642945366,72,37,False,difference_exceeds_integrated_presplit_screen
case_69,case_126,69,126,0.7193891460486752,0.7479092779710936,0.7459888650367921,0.1537824378104369,0.14566608839470843,0.18439940407060215,0.11735444901274047,0.4128724430231968,0.3262270950713162,0.2854846623690845,79,52,False,difference_exceeds_integrated_presplit_screen
case_69,case_189,69,189,0.7687229944797955,0.8511701571813183,0.6699880934331441,0.1898791817996921,0.18845778417019599,0.11524032001376115,0.14344449520328917,0.46545860616212376,0.2475508857418405,0.2854846623690845,80,63,False,difference_exceeds_integrated_presplit_screen
case_16,case_32,16,32,0.9062259585009202,0.24690388806246155,0.928187302525327,0.02165590268772154,0.039218279681183424,0.00961322101186418,0.23648545759098524,0.10872544540886249,0.5112938429521344,0.28550158198399406,73,14,False,difference_exceeds_integrated_presplit_screen
case_171,case_188,171,188,0.7178989829778166,0.6601710723310924,0.7899316800907131,0.12406609537854925,0.10784795119206103,0.18450490367233516,0.11679610172072484,0.36607278818334094,0.37373737373737376,0.2855354212138132,55,86,False,difference_exceeds_integrated_presplit_screen
case_79,case_183,79,183,0.6595936680631647,0.7647360738592186,0.7607984944674854,0.14768735947195147,0.13154532286626533,0.1634732315984737,0.09293944469823867,0.42094309933505913,0.3428759961423278,0.28558618005854186,64,82,False,difference_exceeds_integrated_presplit_screen
case_24,case_144,24,144,0.9773423651975168,0.3292470209441758,0.8175602305424813,0.0502101691119422,0.036119073470353105,0.13253105124481365,0.29094969798487386,0.16293589157910765,0.40327902136947363,0.2857215369778184,25,73,False,difference_exceeds_integrated_presplit_screen
case_60,case_179,60,179,0.6430687169698349,0.6764404274532697,0.8121097587453807,0.1265623061194149,0.14058034756153706,0.16863374435179987,0.08634079488350845,0.37429572102938935,0.3966803715547434,0.28577229582254704,57,79,False,difference_exceeds_integrated_presplit_screen
case_06,case_97,6,97,1.10336682426681,0.1948675880475994,0.8081894817115793,0.025817257214228565,0.017223392402194202,0.0653175389799846,0.3900817217400132,0.0741079133038932,0.3932795289579209,0.28582305466727576,33,70,False,difference_exceeds_integrated_presplit_screen
case_75,case_98,75,98,1.0707963544623809,0.4229804892980156,0.6936428053654385,0.07859030203358804,0.07748688806784639,0.005733643253624787,0.3636871224810923,0.22278056951423786,0.27100147200649716,0.2858230546672758,53,49,False,difference_exceeds_integrated_presplit_screen
case_40,case_46,40,46,1.0220567918390289,0.4461857551888837,0.7157468223140148,0.07631670729241628,0.0894128199989396,0.039243287937761516,0.325922542002944,0.2383635348459469,0.2933861225318512,0.28589073312691404,92,51,False,difference_exceeds_integrated_presplit_screen
case_164,case_184,164,184,0.7147483233145215,0.19670751604831044,1.194442655535398,0.045817040600623325,0.08140942836605326,0.053477533344034184,0.11507030099994923,0.07527536673265317,0.6673772904928684,0.2859076527418236,22,62,False,difference_exceeds_integrated_presplit_screen
case_14,case_92,14,92,1.2854228862243702,0.3371824153438306,0.5780332493369873,0.06287808075743118,0.06576661864571705,0.1386815288636547,0.5300238566570225,0.1683670879650779,0.15948429013755647,0.2859584115865523,67,6,False,difference_exceeds_integrated_presplit_screen
case_56,case_199,56,199,0.7402164590764029,0.18098984481984723,1.190637092473006,0.03335243737188099,0.059246558505109105,0.06416313737379811,0.12831835947413836,0.06426069742652657,0.665296177858992,0.2859584115865523,10,73,False,difference_exceeds_integrated_presplit_screen
case_07,case_11,7,11,1.266058262048718,0.2098442990954162,0.6810745990515091,0.021386151689580326,0.02242105484753106,0.03647424839524892,0.5143901324805847,0.08441195878381808,0.25917466118471144,0.2859922508163714,61,24,False,difference_exceeds_integrated_presplit_screen
case_07,case_196,7,196,0.724008084102933,1.038654470832796,0.5972583764467122,0.21014707603956712,0.22393017516081717,0.2120837381896467,0.11989239124917517,0.5609867519415258,0.17709760925841328,0.2859922508163714,62,75,False,difference_exceeds_integrated_presplit_screen
case_81,case_144,81,144,0.7301493625318579,0.3726326146459409,0.964225277460171,0.07479424154460969,0.07317202935807639,0.10248391701837728,0.12268412770925334,0.1922237449875641,0.5432719151312116,0.2860599292760097,33,74,False,difference_exceeds_integrated_presplit_screen
case_97,case_121,97,121,0.8543375641483625,1.006596401630637,0.5190966229017343,0.2108031107846679,0.19582054860478493,0.22988187566451368,0.199533018628496,0.5449469570072585,0.1137505710370032,0.2860768488909193,71,64,False,difference_exceeds_integrated_presplit_screen
case_122,case_193,122,193,0.6890528643454521,0.855272678960568,0.709776964843161,0.2585076728562678,0.26336491188578887,0.15367889950707286,0.10349728440180701,0.4676919953301863,0.2871427846302218,0.28611068812073837,15,62,False,difference_exceeds_integrated_presplit_screen
case_136,case_187,136,187,0.7341701014677937,1.1486230564920503,0.5282070703906532,0.30877235757807714,0.32069774007184076,0.3072623780255246,0.12496827572204457,0.6127607735647936,0.12075529160956297,0.2861614469654671,42,63,False,difference_exceeds_integrated_presplit_screen
case_134,case_137,134,137,0.653199111767261,1.0820551894452022,0.6084506489489486,0.3389313253781235,0.32583375682968135,0.24253464733965457,0.08999543170397442,0.581188772143546,0.18740165473833817,0.28619528619528617,68,10,False,difference_exceeds_integrated_presplit_screen
case_128,case_146,128,146,0.8239789570865294,1.0456565195215874,0.522269133979791,0.3040336440120587,0.30719011175270466,0.2712680362863003,0.17816354499771586,0.5644891122278057,0.11603471904979443,0.28622912542510537,16,79,False,difference_exceeds_integrated_presplit_screen
case_34,case_166,34,166,1.0508892303247923,0.1391237147163645,0.8863981812519222,0.004251169615873037,0.0016637870172532333,0.04978497597206456,0.34861174559667024,0.03796761585706309,0.47220953251104003,0.28626296465492446,18,65,False,difference_exceeds_integrated_presplit_screen
case_12,case_196,12,196,0.8004024462945428,0.8865449125676372,0.6339063566794669,0.17962722852704863,0.19475126207406687,0.19461515657620235,0.16237754428709203,0.485153037916857,0.21156286482919648,0.28636448234438183,62,76,False,difference_exceeds_integrated_presplit_screen
case_41,case_101,41,101,1.1062491882153669,0.3120512590966126,0.7366034021474227,0.05943844185041633,0.05296639364945966,0.017670672495599282,0.3925181462869905,0.15121059844677937,0.31541546114410435,0.2863814019592914,20,56,False,difference_exceeds_integrated_presplit_screen
case_129,case_139,129,139,0.8969629063106317,0.2817056046372885,0.9123816970247809,0.005749166604573068,0.05987112569971354,0.08367699032644833,0.22993756662098372,0.13192223744987563,0.4972844018070149,0.2863814019592914,35,59,False,difference_exceeds_integrated_presplit_screen
case_154,case_167,154,167,1.5842034568228578,0.2668364836401463,0.3134901374706345,0.06988546157325842,0.04728718229262151,0.008628900272742168,0.7200649713212527,0.12253185117506725,0.016648901071011624,0.2864152411891105,21,8,False,difference_exceeds_integrated_presplit_screen
case_18,case_196,18,196,0.7420019803598593,0.8453829574480639,0.6899818870715064,0.16303850649098575,0.17469450081176807,0.20082433455054216,0.12938429521344094,0.46190548703111517,0.2680574590122329,0.28644908041892964,66,77,False,difference_exceeds_integrated_presplit_screen
case_93,case_175,93,175,0.9732215653657063,0.7816001188563798,0.5591249271911795,0.1751711146905673,0.15826765537041373,0.0520688559816946,0.28704126694076443,0.42870920257854933,0.14374904827166135,0.28649983926365835,73,79,False,difference_exceeds_integrated_presplit_screen
case_60,case_91,60,91,1.159142814708004,0.42629071909097055,0.6236765722229639,0.07969184975530601,0.0609764766180026,0.032306873513851905,0.4322115628648292,0.22481092330338562,0.20278158469113242,0.2866013569531157,58,20,False,difference_exceeds_integrated_presplit_screen
case_153,case_193,153,193,1.1522399632149136,0.26563317182515445,0.733138052602921,0.084479532639096,0.05774234565939246,0.0720836381584096,0.4270849195472311,0.12156743312522207,0.31125323587635145,0.28663519618293487,61,63,False,difference_exceeds_integrated_presplit_screen
case_129,case_143,129,143,0.8730615321738301,0.21001667339663527,0.9889690185085179,0.05391137419536018,0.006967455229730955,0.08194160511404493,0.21333942439470077,0.08461499416273285,0.5620526876808284,0.286669035412754,36,65,False,difference_exceeds_integrated_presplit_screen
case_12,case_192,12,192,0.7242691996959536,0.9911473670719846,0.6237072454708856,0.20890392053835585,0.21972917805178338,0.2073778748438378,0.11999390893863256,0.5373331302979544,0.20288310238058982,0.28673671387239225,63,60,False,difference_exceeds_integrated_presplit_screen
case_14,case_152,14,152,1.1410081326575614,0.41608224055463783,0.6453847144291983,0.06939716391019696,0.06073664983156705,0.1442223407505823,0.4186589513222679,0.2190751738490432,0.2224760164458657,0.28673671387239225,68,72,False,difference_exceeds_integrated_presplit_screen
case_14,case_61,14,61,0.6030952074983252,0.33754249237684447,1.0785268917365607,0.0525991268343291,0.023546518613652055,0.0894579042282219,0.07441246637226537,0.16882391756763615,0.6172783107456474,0.2868382315618497,69,48,False,difference_exceeds_integrated_presplit_screen
case_140,case_195,140,195,0.7326953835016209,0.40849101918064795,0.9390514713535167,0.06872229313592618,0.115252109939991,0.01560350286367085,0.12405461651692808,0.21435460128927467,0.5221054768793463,0.2868382315618497,57,63,False,difference_exceeds_integrated_presplit_screen
case_145,case_166,145,166,0.9718215209100503,0.45072039471354985,0.7524053268893817,0.10164436643582814,0.1165996963861376,0.13028164673234038,0.2862291254251053,0.24156134206385463,0.3331810567991472,0.2869905080960357,23,66,False,difference_exceeds_integrated_presplit_screen
case_06,case_54,6,54,1.3134020664159094,0.40334525661174225,0.4989468598420948,0.07452204336199478,0.07186427398768999,0.01188186155481204,0.5485508349829958,0.21156286482919648,0.10090858332064362,0.28700742771094534,34,71,False,difference_exceeds_integrated_presplit_screen
case_00,case_81,0,81,0.844533133655077,0.14715964092673312,1.0958589331656179,0.029111513085601233,0.0009424511794192835,0.04364848750318413,0.19252829805593624,0.04284046495101772,0.6257042789706107,0.28702434732585486,41,34,False,difference_exceeds_integrated_presplit_screen
case_02,case_146,2,146,0.9037423943160547,0.8041668619821433,0.6077544924465897,0.19841310549050378,0.20881086426829457,0.06869485629209832,0.23460738033602355,0.43987614841886197,0.18669103091213643,0.287058186555674,64,80,False,difference_exceeds_integrated_presplit_screen
case_06,case_59,6,59,1.2558202528275764,0.46188141957281903,0.5048939781495001,0.06988725317376582,0.08454689814999619,0.029365388140753287,0.5070300999949241,0.2493782041520735,0.10496929089893914,0.28712586501531223,35,19,False,difference_exceeds_integrated_presplit_screen
case_79,case_91,79,91,1.1589044307914496,0.33505499445381604,0.6846874215542668,0.07050472715947727,0.06099333186655629,0.013999091023679737,0.43185625095172836,0.16664128724430233,0.2628800568499061,0.2871258650153123,65,21,False,difference_exceeds_integrated_presplit_screen
case_05,case_96,5,96,0.8128783436433895,1.0855702785276877,0.5082770097459572,0.2233892269782287,0.24820040727016143,0.2560471330064517,0.1717171717171717,0.5829145728643216,0.10684736815390082,0.2871597042451314,51,33,False,difference_exceeds_integrated_presplit_screen
case_05,case_182,5,182,0.9460077852631827,0.9062394847870744,0.5004969553471174,0.19517760224621347,0.20236128103921738,0.13276513960967407,0.2654687579310695,0.49423887112329323,0.10187300137048881,0.2871935434749505,52,71,False,difference_exceeds_integrated_presplit_screen
