case_id,case_number,n_elements,stress_mean,stress_std,stress_p95,stress_p99,stress_max,negative_stress_fraction,fluence_rate_mean,fluence_rate_std,fluence_rate_min,fluence_rate_p95,fluence_rate_max,temperature_mean,temperature_std,temperature_min,temperature_p95,temperature_max,weight_loss_rate_mean,weight_loss_rate_std,weight_loss_rate_min,weight_loss_rate_p95,weight_loss_rate_max,rho_mean,rho_std,rho_min,rho_p95,rho_max,theta_mean,theta_std,theta_min,theta_p95,theta_max,z_mean,z_std,z_min,z_p95,z_max,theta_sin_mean,theta_sin_std,theta_sin_min,theta_sin_p95,theta_sin_max,theta_cos_mean,theta_cos_std,theta_cos_min,theta_cos_p95,theta_cos_max
case_183,183,400360,4.862273693084717,2.7375617027282715,8.673352289199828,13.893857116699213,30.76870346069336,0.050457088620241786,3.434481382369995,0.39812198281288147,2.7567811012268066,4.36077880859375,5.173046112060547,368.73968505859375,14.467819213867188,348.39154052734375,402.63800048828125,438.0559997558594,0.3535558879375458,0.06173606961965561,0.26740598678588867,0.4997769892215729,0.6579430103302002,187.40660095214844,17.383506774902344,130.12290954589844,212.41589431762694,223.00289916992188,0.3442714512348175,0.14123594760894775,0.00752011826261878,0.5589051425457001,0.7735010385513306,443.2764587402344,256.92547607421875,1.7881120443344116,842.376220703125,885.1760864257812,0.33409255743026733,0.13133788108825684,0.007520047482103109,0.5302582532167435,0.6986443996429443,0.9319993257522583,0.050098877400159836,0.7154691219329834,0.9922979503870011,0.9999717473983765
case_184,184,400360,4.474885940551758,2.4985010623931885,7.875815033912657,12.749776926040594,29.159093856811523,0.05032470776301329,3.397519111633301,0.40352103114128113,2.7622320652008057,4.3331170082092285,5.163376808166504,368.1035461425781,13.316668510437012,347.1853332519531,399.6644592285156,431.8598937988281,0.3936293125152588,0.050915349274873734,0.2818169891834259,0.49793800711631775,0.6601259708404541,187.36717224121094,17.381635665893555,130.11427307128906,212.36815032958984,222.9681854248047,0.3442857563495636,0.14123448729515076,0.0075225504115223885,0.5589224904775619,0.7734971046447754,443.1681823730469,256.8941345214844,1.7821389436721802,842.2182006835938,884.9696044921875,0.3341059386730194,0.13133643567562103,0.007522479631006718,0.5302729785442353,0.6986415982246399,0.931994616985321,0.05009862035512924,0.7154718041419983,0.9922963976860046,0.9999716877937317
case_185,185,400360,4.411143779754639,2.4281229972839355,7.666236424446105,12.235298709869317,25.902671813964844,0.05113647717054651,3.4901881217956543,0.3860352635383606,2.779942035675049,4.3791680335998535,5.168531894683838,368.5096740722656,12.146696090698242,350.01751708984375,400.9403076171875,423.8226623535156,0.34349143505096436,0.04602162912487984,0.276419997215271,0.45280900597572327,0.6255279779434204,187.3624267578125,17.384048461914062,130.1394805908203,212.35752868652344,222.8936767578125,0.3442818224430084,0.14123453199863434,0.007520511746406555,0.5589245438575744,0.7734987735748291,443.0259704589844,256.8898010253906,1.7581470012664795,842.0606719970704,884.6385498046875,0.3341023027896881,0.1313365399837494,0.007520440500229597,0.5302747189998627,0.6986427903175354,0.9319958686828613,0.0500984787940979,0.7154706716537476,0.9922988444566727,0.9999717473983765
case_186,186,400360,4.101998329162598,2.3235483169555664,7.5299984931945785,11.554426622390743,25.107419967651367,0.05367419322609651,3.7361631393432617,0.3437540531158447,2.883729934692383,4.5027031898498535,5.193158149719238,367.2469177246094,11.97087287902832,349.62774658203125,396.7318420410156,432.0859680175781,0.3486391007900238,0.054900024086236954,0.2710759937763214,0.477510005235672,0.6355900168418884,187.38063049316406,17.381959915161133,130.1608123779297,212.37617416381835,222.91635131835938,0.3442417085170746,0.14120519161224365,0.007523514796048403,0.5587491750717163,0.7734951376914978,443.0993957519531,256.8901672363281,1.752539038658142,842.1520416259766,884.7719116210938,0.3340662121772766,0.13130998611450195,0.007523444015532732,0.5301259905099869,0.6986401677131653,0.932013213634491,0.05008656159043312,0.7154731750488281,0.9922958642244339,0.9999716877937317
case_187,187,400360,4.630080223083496,2.5764684677124023,8.103256320953365,13.128380126953111,29.0647029876709,0.05000499550404636,3.3984994888305664,0.4044046103954315,2.7548420429229736,4.339259147644043,5.162806987762451,368.30108642578125,13.983709335327148,346.3468322753906,400.6207580566406,435.3990783691406,0.3873427212238312,0.051468271762132645,0.27958399057388306,0.49455100297927856,0.658827006816864,187.38243103027344,17.380979537963867,130.11546325683594,212.38726043701172,222.95896911621094,0.3442706763744354,0.14123542606830597,0.007520738523453474,0.5589093416929245,0.7734982967376709,443.2077941894531,256.9099426269531,1.7852569818496704,842.2794219970704,885.0355834960938,0.3340919315814972,0.13133758306503296,0.007520667742937803,0.5302617937326431,0.6986424326896667,0.9319995641708374,0.05009821429848671,0.7154709696769714,0.9922972977161407,0.9999717473983765
case_188,188,400360,4.561877250671387,2.5601401329040527,8.110652208328247,13.086825618743863,28.11197280883789,0.05364422020181836,3.424635410308838,0.3976042568683624,2.7522809505462646,4.3478498458862305,5.168691158294678,369.7333984375,12.921147346496582,349.2569885253906,403.5959777832031,433.4514465332031,0.3489305078983307,0.05964117869734764,0.25988900661468506,0.48738598823547363,0.6433979868888855,187.32907104492188,17.385730743408203,130.09947204589844,212.3153045654297,222.86366271972656,0.34430187940597534,0.14125895500183105,0.007522878237068653,0.5590007334947587,0.7735002636909485,443.05584716796875,256.8708801269531,1.7653030157089233,842.0535278320312,884.6978759765625,0.3341200351715088,0.13135860860347748,0.007522807456552982,0.5303393006324768,0.6986438632011414,0.9319860339164734,0.05010846629738808,0.7154695987701416,0.9922987222671509,0.9999716877937317
case_189,189,400360,4.503957748413086,2.523380994796753,7.995612788200375,12.753865308761585,29.364471435546875,0.05067439304625837,3.40437388420105,0.40165647864341736,2.7653989791870117,4.33687686920166,5.164523124694824,365.9328308105469,12.939881324768066,349.2086181640625,396.5462951660156,435.1784362792969,0.35719138383865356,0.054315146058797836,0.26903799176216125,0.4927850067615509,0.6170520186424255,187.3706512451172,17.3869571685791,130.10386657714844,212.37543106079102,222.92437744140625,0.3443138301372528,0.14125263690948486,0.0075203715823590755,0.5589894980192185,0.7735038995742798,443.11456298828125,256.8995361328125,1.7772510051727295,842.1712646484375,884.86328125,0.3341313600540161,0.13135220110416412,0.007520300801843405,0.5303297907114028,0.6986464858055115,0.9319829344749451,0.05010778084397316,0.715467095375061,0.992297711968422,0.9999717473983765
case_190,190,400360,4.711068153381348,2.640113592147827,8.360267305374144,13.360542898178092,28.387516021728516,0.049692776501148964,3.42315673828125,0.39780521392822266,2.7454190254211426,4.344974040985107,5.167935848236084,366.1627197265625,14.30609130859375,346.3038024902344,399.8901672363281,435.0445556640625,0.3473292291164398,0.05766073241829872,0.270579993724823,0.48614200949668884,0.6489390134811401,187.40379333496094,17.38711166381836,130.1156768798828,212.42174530029297,222.96897888183594,0.34429869055747986,0.14124782383441925,0.007522801402956247,0.558944845199585,0.7735015153884888,443.21966552734375,256.9403991699219,1.7868750095367432,842.3365020751953,885.06103515625,0.33411747217178345,0.13134832680225372,0.0075227306224405766,0.5302918761968612,0.698644757270813,0.9319886565208435,0.050104495137929916,0.7154687643051147,0.9922975331544877,0.9999716877937317
case_191,191,400360,4.650894641876221,2.5877652168273926,8.205350446701049,13.111052494049055,29.264482498168945,0.05073683684683784,3.413191318511963,0.40038639307022095,2.765328884124756,4.352011203765869,5.165470123291016,368.427490234375,13.19227123260498,347.1741638183594,400.60540771484375,431.28509521484375,0.3589784801006317,0.051489975303411484,0.2801789939403534,0.49720299243927,0.5972200036048889,187.385986328125,17.38483238220215,130.12916564941406,212.38950119018554,222.96092224121094,0.34429824352264404,0.1412343680858612,0.007521525491029024,0.5589380860328674,0.7734992504119873,443.144775390625,256.9101867675781,1.7736660242080688,842.2122833251954,884.8958740234375,0.33411768078804016,0.13133586943149567,0.007521454710513353,0.5302861928939819,0.698643147945404,0.9319904446601868,0.05009981989860535,0.7154703140258789,0.9922966957092285,0.9999716877937317
case_192,192,400360,4.594874382019043,2.576314687728882,8.175111389160156,12.946696014404287,29.42413902282715,0.0499525427115596,3.4433372020721436,0.39878326654434204,2.764172077178955,4.376368045806885,5.17847204208374,365.5298767089844,13.371981620788574,347.1734924316406,396.9407653808594,436.5933837890625,0.35811886191368103,0.051571741700172424,0.27706900238990784,0.4958359897136688,0.5957520008087158,187.40675354003906,17.38591766357422,130.12701416015625,212.4239875793457,222.98011779785156,0.34428802132606506,0.14124056696891785,0.007520959246903658,0.5589244067668915,0.7735005021095276,443.193603515625,256.9382629394531,1.7789599895477295,842.3131103515625,885.0161743164062,0.33410781621932983,0.13134200870990753,0.0075208880007267,0.5302745968103408,0.6986440420150757,0.9319930672645569,0.05010091885924339,0.715469479560852,0.9922983676195145,0.9999717473983765
case_193,193,400360,4.217784881591797,2.3501968383789062,7.433103251457213,11.889664096832272,26.4258975982666,0.05308472374862624,3.4327430725097656,0.39797210693359375,2.759643077850342,4.358067989349365,5.172543048858643,366.6557312011719,11.779062271118164,349.3851013183594,394.5610046386719,432.6336975097656,0.3520005941390991,0.050225526094436646,0.27110499143600464,0.4825739860534668,0.5892620086669922,187.3068389892578,17.38788604736328,130.08761596679688,212.30149993896484,222.791259765625,0.34432756900787354,0.14126776158809662,0.0075194863602519035,0.5590541362762451,0.7735041379928589,442.9352722167969,256.8570861816406,1.755018949508667,841.9093078613281,884.4345092773438,0.3341435194015503,0.1313660442829132,0.007519415579736233,0.5303845435380936,0.698646605014801,0.9319761395454407,0.050113461911678314,0.7154669165611267,0.9922996163368225,0.9999717473983765
case_194,194,400360,4.473546504974365,2.556513786315918,8.246804285049436,12.928755416870114,28.35040283203125,0.0494604855629933,3.713203191757202,0.3472364842891693,2.873872995376587,4.489656925201416,5.190577030181885,365.9811096191406,14.165607452392578,347.41552734375,399.38507080078125,438.36480712890625,0.3648502230644226,0.05578339844942093,0.2674430012702942,0.4881669878959656,0.6530849933624268,187.46873474121094,17.37955093383789,130.183837890625,212.46458282470704,223.0728302001953,0.34421056509017944,0.14118744432926178,0.00752554927021265,0.5586949259042739,0.7734920382499695,443.37353515625,256.968505859375,1.7833319902420044,842.5593933105469,885.3696899414062,0.3340379297733307,0.13129457831382751,0.0075254784896969795,0.5300800144672393,0.6986379623413086,0.9320261478424072,0.05007762461900711,0.7154753804206848,0.9922953844070435,0.9999716877937317
case_195,195,400360,4.837615966796875,2.686868667602539,8.506486845016479,13.599721879959082,28.627286911010742,0.04965780797282446,3.398775815963745,0.4020915627479553,2.7577459812164307,4.333730220794678,5.153214931488037,366.947021484375,14.86263370513916,347.75750732421875,402.19158935546875,440.9661560058594,0.34813424944877625,0.048810165375471115,0.2693040072917938,0.47251200675964355,0.5930269956588745,187.41824340820312,17.386653900146484,130.1286163330078,212.4358932495117,222.98231506347656,0.3443027436733246,0.14124520123004913,0.007522109895944595,0.5589431166648865,0.7735015749931335,443.2252502441406,256.95391845703125,1.7841089963912964,842.360107421875,885.0848999023438,0.3341214060783386,0.13134589791297913,0.0075220391154289246,0.5302904456853866,0.6986448168754578,0.9319876432418823,0.050103623420000076,0.71546870470047,0.9922976523637772,0.9999716877937317
case_196,196,400360,4.721620082855225,2.6456615924835205,8.420341682434081,13.27775411605834,29.805959701538086,0.05060695374163253,3.4507246017456055,0.3979845643043518,2.7785520553588867,4.378867149353027,5.1780009269714355,367.60760498046875,13.770980834960938,347.8626403808594,400.0106201171875,434.7947998046875,0.3562313914299011,0.05662087723612785,0.26736998558044434,0.48841598629951477,0.6270279884338379,187.4037322998047,17.383892059326172,130.12696838378906,212.4121971130371,222.9742431640625,0.34427839517593384,0.14123350381851196,0.00752096064388752,0.5589170098304749,0.7735003232955933,443.2261657714844,256.9252014160156,1.7814830541610718,842.3221466064454,885.072509765625,0.3340991139411926,0.13133540749549866,0.007520889863371849,0.5302683293819428,0.6986439228057861,0.9319972991943359,0.05009857937693596,0.7154695987701416,0.992297175526619,0.9999717473983765
case_197,197,400360,4.335291862487793,2.46699595451355,7.936916875839233,12.379508867263791,27.07880973815918,0.04987011689479468,3.6821987628936768,0.35212385654449463,2.860975980758667,4.474258899688721,5.187366962432861,368.3271789550781,11.780911445617676,346.88726806640625,394.18548583984375,433.73193359375,0.3610468804836273,0.06304630637168884,0.2811349928379059,0.5100070238113403,0.662086009979248,187.42564392089844,17.377574920654297,130.16078186035156,212.41815567016602,222.9900665283203,0.3441942632198334,0.14119037985801697,0.007525216322392225,0.5586816430091857,0.7734915018081665,443.2518615722656,256.9199523925781,1.776494026184082,842.3614501953125,885.1277465820312,0.334022581577301,0.13129766285419464,0.0075251455418765545,0.53006874024868,0.6986375451087952,0.9320312738418579,0.0500776469707489,0.7154757380485535,0.9922961592674255,0.9999716877937317
case_199,199,400360,4.7387189865112305,2.705728769302368,8.71670413017273,13.672717103958115,29.847414016723633,0.0512089119792187,3.736097574234009,0.3437277376651764,2.883251905441284,4.4997100830078125,5.19283390045166,368.8340759277344,14.88178539276123,349.68310546875,404.2610778808594,440.117919921875,0.35342708230018616,0.0615021213889122,0.26950299739837646,0.4969339966773987,0.6588550209999084,187.48745727539062,17.378141403198242,130.19117736816406,212.47822952270508,223.1280517578125,0.34419581294059753,0.14117206633090973,0.007523914333432913,0.5586234271526335,0.7734941244125366,443.438232421875,256.967041015625,1.7845430374145508,842.6268981933594,885.5151977539062,0.33402493596076965,0.13128027319908142,0.007523843552917242,0.5300194144248961,0.698639452457428,0.9320330619812012,0.050072379410266876,0.7154738903045654,0.9922946095466614,0.9999716877937317
case_200,200,400360,4.308588981628418,2.3973782062530518,7.528428196907043,12.027814435958856,27.248859405517578,0.05078179638325507,3.4804728031158447,0.3878067135810852,2.7758400440216064,4.3745927810668945,5.167616844177246,368.853271484375,10.57806396484375,347.9652404785156,391.2104797363281,432.7962951660156,0.36426687240600586,0.054859016090631485,0.2768250107765198,0.5085939764976501,0.6339049935340881,187.35971069335938,17.37996482849121,130.11668395996094,212.36683197021483,222.86680603027344,0.3442522883415222,0.1412324160337448,0.007523427717387676,0.5588814169168472,0.7734968066215515,443.0403137207031,256.882080078125,1.7674800157546997,842.0722717285156,884.7013549804688,0.3340749144554138,0.13133549690246582,0.0075233569368720055,0.5302381068468094,0.6986414194107056,0.932006299495697,0.05009531229734421,0.7154720425605774,0.9922981262207031,0.9999716877937317
