case_id,case_number,n_elements,stress_mean,stress_std,stress_min,stress_p50,stress_p95,stress_p99,stress_max,negative_stress_fraction,fluence_rate_mean,fluence_rate_std,fluence_rate_min,fluence_rate_p95,fluence_rate_max,temperature_mean,temperature_std,temperature_min,temperature_p95,temperature_max,weight_loss_rate_mean,weight_loss_rate_std,weight_loss_rate_min,weight_loss_rate_p95,weight_loss_rate_max,rho_mean,rho_std,rho_min,rho_p95,rho_max,rho_normalized_mean,rho_normalized_std,rho_normalized_min,rho_normalized_p95,rho_normalized_max,theta_mean,theta_std,theta_min,theta_p95,theta_max,z_mean,z_std,z_min,z_p95,z_max
case_171,171,400360,5.335408860565491,2.9375147420100114,-2.710837,5.568201999999999,9.1834586,14.578658499999971,33.825893,0.05347437306424218,3.394049214526926,0.4039488388614523,2.750611,4.33049,5.162081,404.6005319436306,9.740392767024447,355.75235,419.435455,442.528015,0.3590504829253672,0.05602474058620147,0.269496,0.48287,0.645636,187.3244505580397,17.359989544603962,130.08367177980256,212.2902266929528,222.97186629050276,0.6162330862361981,0.18689123667490584,0.0,0.885005412648865,1.0,0.3441446135367496,0.1411741319542473,0.007522541150290031,0.5585764392020242,0.7734886454186718,443.0820839865347,256.8089589521898,1.764976,842.03186,884.851257
case_172,172,400360,2.950560556693976,2.4947208999511408,-1.890082,2.60916,7.573457349999998,13.311054099999952,21.947363,0.0690978119692277,4.82547762457788,0.2629981628469954,3.127353,5.102996,5.348524,376.01778656653,10.290861456729365,357.098083,397.086029,437.831207,0.3575095110001,0.06248193885483787,0.275149,0.507168,0.660691,188.19383607626972,17.434658742293433,130.613534414559,213.2503426343075,224.03272488232574,0.6163648108423521,0.18662823617925775,0.0,0.8845806499282545,1.0,0.34408138083956924,0.1410333118847154,0.007528481010074705,0.5576684280882196,0.7734733350217776,444.56341774918565,257.6504383264776,1.722375,844.841553,887.621582
case_173,173,400360,2.5970050090543513,3.547933917311103,-3.622409,1.7401375,9.59942485,17.56222892999998,26.765598,0.18829553401938257,5.0714266586672,0.28150098903151205,3.191044,5.266848,5.386351,402.1981895666099,10.534561929690335,355.197998,418.64212,443.64682,0.35732236840843246,0.054601462565013824,0.268665,0.493798,0.615924,188.8344625180724,17.478801825201437,131.01054490746873,213.9604382260311,224.85870819303312,0.6161433062323777,0.186245539745049,0.0,0.8838733803043072,1.0,0.34405148352209813,0.14096906318670574,0.007527777827317778,0.5573564759371805,0.7734725164211339,445.92539203948195,258.308164965934,1.757984,847.2318790999999,890.317078
case_174,174,400360,1.606540582043661,4.424032736467954,-4.063609,0.40934099999999995,9.461701199999998,23.167241859999923,36.294758,0.4094190228794085,5.0937675761814365,0.2849744532265921,3.195882,5.28392,5.390149,429.5118272291138,10.343079275867796,361.29538,438.106232,449.233246,0.5203563411929264,0.04307683559913987,0.304883,0.586239,0.680331,189.6997160506768,17.560848203890252,131.6073547278587,214.9390790191292,226.01305945556936,0.6153479971403294,0.18601469322791533,0.0,0.8826979739372716,1.0,0.3441263646861031,0.14088523703812963,0.007527037092327519,0.5570930208586871,0.7734812220285104,447.4044672286991,259.1844265468481,1.761149,850.07801825,893.241333
case_175,175,400360,4.382044370706365,2.451859181018484,-2.180179,4.5869254999999995,7.7605657,12.505675359999998,28.643784,0.05493056249375562,3.4117746727545217,0.39938680596103066,2.766841,4.342661,5.165687,368.56343179238684,13.12316804013821,347.314178,397.020935,434.584167,0.35095742098111704,0.060766592495591444,0.266151,0.494185,0.648146,187.28484332916332,17.388371763666175,130.05900132171905,212.27818609891443,222.82880983165583,0.6168584685750932,0.1874356759268687,0.0,0.8862709333757943,1.0,0.3443419728487048,0.14128238546109723,0.00751932675149714,0.5590562255276175,0.7735033594901934,442.96038429644824,256.85027291915054,1.757951,841.9300570500001,884.502441
case_176,176,400360,4.060998865036468,2.3761124015465076,-2.34654,4.0495105,7.8278196499999995,11.87208076,27.178921,0.05118892996303327,3.836130107203516,0.3290480737921845,2.930213,4.557305,5.204758,368.1735554714557,13.200857943264364,347.207245,400.034882,431.010651,0.4161160472374862,0.049584340306594164,0.286415,0.510019,0.663761,187.4904422410996,17.374322642646025,130.2015335705422,212.4693212791274,223.14405812121586,0.6163907097156871,0.1869362030635749,0.0,0.8851469024142071,1.0,0.3441705729045033,0.14114297408111207,0.007526373459096518,0.558461470216059,0.7734856327263806,443.42787008173394,256.97000782527084,1.774645,842.62915,885.469177
case_177,177,400360,2.2588889830627434,4.137565660816936,-4.087237,1.110093,10.248656199999992,20.689661419999986,31.344358,0.2897966829853132,5.081781481027075,0.28301443903835827,3.192626,5.274926,5.388485,427.48040800921166,10.458230375597319,360.410858,436.423737,449.301758,0.3330315619542412,0.049902445761121655,0.263959,0.450008,0.624547,189.1669104679965,17.513604725678004,131.25192945355812,214.3396950031677,225.26905744054937,0.6160045754902428,0.18628100113950816,0.0,0.8837513688049061,1.0,0.34408692753103215,0.1409443724552199,0.007529063560721783,0.5572738067901184,0.7734764184642072,446.42705909115557,258.6549377428151,1.755234,848.26941205,891.311707
case_178,178,400360,5.052722292506745,2.835338827640338,-2.868584,5.111547,9.064975249999998,14.345698169999997,33.072105,0.052615146368268556,3.3962514337296437,0.40400813032850685,2.755425,4.334137,5.162658,411.0409682228794,10.04144142344409,356.614807,425.546783,445.150635,0.47604220677390363,0.04621276145164948,0.298366,0.551755,0.672587,187.32634421669684,17.34524373470607,130.0160521088079,212.26519018023745,223.038191292848,0.6160930355998708,0.18646360841465154,0.0,0.8841888478688212,1.0,0.34407195104105875,0.14111878552339072,0.007524930020780712,0.5582823110234266,0.7734816640207077,443.2383900156833,256.79133490670097,1.780854,842.186707,885.205872
case_179,179,400360,4.9224237950094905,2.7523672459345936,-2.406877,5.1477825,8.77827785,13.768544699999975,31.174862,0.05046957738035768,3.457710122130083,0.40189047760378876,2.78729,4.401784,5.18419,367.38360327061645,14.590304361213565,347.090729,401.645599,439.519226,0.3561206055949646,0.05796880546643236,0.26351,0.489376,0.636473,187.4392944896158,17.384346319879832,130.13682119123433,212.4612005972336,223.06847564238632,0.6166087716484335,0.18706592950002449,0.0,0.8858593973409971,1.0,0.3442631367292871,0.14122716303874167,0.007520958812282861,0.5588646512454437,0.7734990405989723,443.33561885706104,256.96089551389707,1.78826,842.4971981,885.314148
case_180,180,400360,4.617005859673794,2.491873661139756,-2.915853,4.9020545,7.69277325,12.120241409999988,27.940109,0.049717754021380754,3.4693280962134088,0.40546721205865227,2.759791,4.422638,5.185339,381.3869005859925,11.890851952471671,362.291138,405.369537,440.309479,0.41265662561694477,0.05005874514644321,0.323358,0.51788,0.670808,187.29323941665146,17.36866304447562,130.0851696480935,212.2783482401099,222.90372964057923,0.6163430005075413,0.1871248923262948,0.0,0.8855252505390135,1.0,0.34420871351324056,0.1412002634708207,0.007518812636928206,0.5587380900864944,0.7734931848290078,442.92689729261167,256.80429815641855,1.73607,841.8488190500001,884.454773
case_181,181,400360,4.40049677395344,2.5425868935359226,-2.286124,4.4811065,8.34870525,12.506494849999994,29.049292,0.05285742831451693,3.880963613447898,0.3218700826344854,2.949774,4.578251,5.209343,374.62955577799977,12.210621198463267,349.63623,400.196838,439.29483,0.3653407876111501,0.05605320961841854,0.282219,0.509033,0.64295,187.52311275562795,17.372820016751202,130.19030788050847,212.50560151376934,223.20836119938153,0.6163621235823775,0.18676826053535908,0.0,0.8849388983779061,1.0,0.34411772777372734,0.141132772891187,0.007526345833082285,0.5583631563947941,0.7734845205743632,443.4485422477546,256.984240562499,1.766659,842.6879514499999,885.542786
case_182,182,400360,4.517252132275952,2.5158914804279853,-2.396916,4.739739999999999,8.00586695,12.821896439999959,27.60265,0.05247527225497053,3.412649497931862,0.397878330413131,2.765827,4.340728,5.166156,369.91465482317915,13.08442423893737,349.848511,403.987396,433.899963,0.3410781489259666,0.043853519047983944,0.27135,0.45598,0.579925,187.33407936511912,17.386705985279313,130.11119565018478,212.32155900243924,222.8933934796386,0.6167442144463716,0.18739269377126017,0.0,0.8860575118447633,1.0,0.3443127831456705,0.14125652881097334,0.0075215611729291506,0.5590104260871828,0.7735017919913401,443.00645385459086,256.8712676969726,1.757979,842.011169,884.614502
case_183,183,400360,4.862273831416726,2.7375652235614334,-2.459154,5.073817,8.6733519,13.893857019999993,30.768703,0.050457088620241786,3.434480942271954,0.39812248856243526,2.756781,4.360779,5.173046,368.7396869090018,14.467837198529697,348.391541,402.638,438.056,0.35355592211010095,0.061736145919601644,0.267406,0.499777,0.657943,187.40656386814445,17.383528074017455,130.12290656716013,212.41589507377986,223.00289345833713,0.6167491966606417,0.18716118138975293,0.0,0.8860142131914645,1.0,0.3442714580524544,0.14123612983765418,0.007520118313655784,0.5589051514514026,0.7735010177442029,443.27647250115905,256.925790327368,1.788112,842.376221,885.176086
case_184,184,400360,4.474886488085723,2.4985041256045832,-2.344664,4.631954,7.8758148499999985,12.749777039999945,29.159094,0.05032470776301329,3.3975187668098714,0.40352153289334414,2.762232,4.333117,5.163377,368.10352885249273,13.316685524302205,347.185333,399.664459,431.859894,0.39362931511639526,0.05091541148518505,0.281817,0.497938,0.660126,187.36719876070163,17.381656992356806,130.11427899578572,212.36815469905451,222.96819161788753,0.6165913546144756,0.18719358723306492,0.0,0.8858417850201619,1.0,0.3442857098130736,0.1412346596100725,0.007522550629680229,0.5589224933985396,0.7734971071488592,443.1681036058847,256.89446026973866,1.782139,842.218201,884.969604
case_185,185,400360,4.411143300709361,2.4281260059120777,-2.381653,4.6386970000000005,7.66623645,12.235298509999932,25.902672,0.05113647717054651,3.4901881634728738,0.3860357425627477,2.779942,4.379168,5.168532,368.50966982603643,12.146711344193397,350.017517,400.940308,423.822662,0.34349137126586077,0.046021686700765854,0.27642,0.452809,0.625528,187.3624469216124,17.384068894234325,130.13947343727392,212.35752377578723,222.89367603094297,0.6169313290850745,0.18742082200187965,0.0,0.886407818076861,1.0,0.34428177083092826,0.1412347076868135,0.007520511559534819,0.5589245578326926,0.7734987621230799,443.0259383514836,256.8901362069847,1.758147,842.06067205,884.63855
case_186,186,400360,4.101997900724348,2.323551222843871,-2.108462,4.255255,7.529998299999998,11.554426579999998,25.10742,0.05367419322609651,3.7361633163752637,0.34375449172522543,2.88373,4.502703,5.193158,367.24693996860816,11.970888350859333,349.627747,396.731842,432.085968,0.34863908218603246,0.05490009173334726,0.271076,0.47751,0.63559,187.38061575801663,17.381981681030545,130.1608166727932,212.37617628659135,222.91634415516057,0.6168882937580277,0.18739564264064826,0.0,0.8863661481460186,1.0,0.3442416922657015,0.14120536847110837,0.007523514998386433,0.5587491530427917,0.7734951339863181,443.0993801814341,256.89049061936737,1.752539,842.15204205,884.771912
case_187,187,400360,4.630080605357677,2.5764718250404814,-2.293437,4.8088715,8.103256349999997,13.128380069999986,29.064703,0.05000499550404636,3.398498913977421,0.40440511559374864,2.754842,4.339259,5.162807,368.3010476156659,13.983727127308958,346.346832,400.620758,435.399078,0.3873427793585772,0.051468336245972315,0.279584,0.494551,0.658827,187.38245903717376,17.38100002160336,130.11546658826475,212.38725863335063,222.95896595830948,0.6168120852560818,0.1872075066055859,0.0,0.8861341138939262,1.0,0.34427069607452976,0.14123560546765818,0.007520738726720136,0.558909330905588,0.7734983029476802,443.20779486004096,256.91026009864845,1.785257,842.27942205,885.035583
case_188,188,400360,4.561877200851734,2.5601433963919193,-2.348341,4.758827999999999,8.1106522,13.086825609999966,28.111973,0.05364422020181836,3.42463515797782,0.3976047565988898,2.752281,4.34785,5.168691,369.7333185694475,12.921162929831109,349.256989,403.595978,433.451447,0.34893057258467386,0.05964125528692719,0.259889,0.487386,0.643398,187.32906947580597,17.385752996854496,130.0994738201868,212.3153107791399,222.8636630238488,0.616936299954853,0.18741879971250983,0.0,0.8862885307869162,1.0,0.3443019360178571,0.14125912721291325,0.007522878273699336,0.5590007600758751,0.7735002601955315,443.0558265429339,256.8712061411119,1.765303,842.053528,884.697876
case_189,189,400360,4.5039566168298535,2.5233840286607596,-2.211196,4.705080499999999,7.9956127999999955,12.753865229999988,29.364471,0.05067439304625837,3.404374028674193,0.4016569727660397,2.765399,4.336877,5.164523,365.9328451940053,12.939897985711685,349.208618,396.546295,435.178436,0.35719142339894094,0.05431521470806813,0.269038,0.492785,0.617052,187.37067078348164,17.386978651803368,130.1038679441254,212.37542999042176,222.9243825148542,0.6169627813872883,0.18731827476085122,0.0,0.886351066106252,1.0,0.3443138205411526,0.1412528177546054,0.0075203715110512635,0.5589895055412829,0.7735039161524204,443.11457551354533,256.8998598155272,1.777251,842.171265,884.863281
case_190,190,400360,4.711067542379359,2.640116827026586,-2.248815,4.93145,8.360267199999997,13.360543069999991,28.387516,0.049692776501148964,3.423156749585373,0.3978057050755855,2.745419,4.344974,5.167936,366.1626532923169,14.306109060915674,346.303802,399.890167,435.044556,0.34732923189129783,0.057660805980130334,0.27058,0.486142,0.648939,187.403805021972,17.387132810014794,130.11567243893,212.42174645744893,222.96897938455788,0.6169746072327632,0.1872537810656133,0.0,0.8864097222376248,1.0,0.3442986807758073,0.14124799596016704,0.007522801487557013,0.5589448296400471,0.773501517529006,443.21964696655755,256.9407220995529,1.786875,842.3365022500001,885.061035
case_191,191,400360,4.65089545228794,2.5877685056503634,-2.361392,4.8776885,8.2053505,13.111052269999984,29.264482,0.05073683684683784,3.4131909811769403,0.4003869001954744,2.765329,4.352011,5.16547,368.4274556203617,13.192287153018725,347.174164,400.605408,431.285095,0.35897856233389946,0.05149003841087163,0.280179,0.497203,0.59722,187.38602111935032,17.384855118461203,130.12915839644936,212.38950274782425,222.96091764434826,0.6167809722317296,0.18727270989270497,0.0,0.8861228637465117,1.0,0.344298218225292,0.14123454642850833,0.007521525436463454,0.5589380873693055,0.7734992799455845,443.14472661021836,256.91050221578115,1.773666,842.21228305,884.895874
case_192,192,400360,4.594875131664003,2.576317985444676,-2.170943,4.7956105,8.1751115,12.94669633999999,29.424139,0.0499525427115596,3.44333672486762,0.3987837544778355,2.764172,4.376368,5.178472,365.5298423714656,13.371998106629048,347.173492,396.940765,436.593384,0.35811885225297213,0.051571808110929214,0.277069,0.495836,0.595752,187.40673423448823,17.385938354647454,130.12701223198377,212.42398396549964,222.98011948320885,0.6168853547089961,0.18724131985812534,0.0,0.8863135997253347,1.0,0.34428799103341207,0.141240739524329,0.0075209590849438,0.5589244328031834,0.7735004991189786,443.19365707868417,256.93858503086904,1.77896,842.31311,885.016174
case_193,193,400360,4.2177852429788185,2.350199603503324,-2.201403,4.4205135,7.433103449999999,11.889664139999995,26.425898,0.05308472374862624,3.4327428405834746,0.397972586683803,2.759643,4.358068,5.172543,366.6557553852933,11.779076814498513,349.385101,394.561005,432.633698,0.35200055122389856,0.05022558855213003,0.271105,0.482574,0.589262,187.3068393851606,17.387908063443174,130.0876163101134,212.30149603009517,222.79126682169277,0.6172272910428711,0.18756443751124222,0.0,0.8868461950127048,1.0,0.34432760699508397,0.14126793855742806,0.007519486356248493,0.5590541201325666,0.7735041384201049,442.9353404864696,256.85740527830916,1.755019,841.9093081,884.434509
case_194,194,400360,4.473546477382855,2.556517074315795,-2.225042,4.571212,8.246804399999997,12.928755589999998,28.350403,0.0494604855629933,3.7132029458887015,0.3472369321734348,2.873873,4.489657,5.190577,365.9810152417823,14.16562491815059,347.415527,399.385071,438.364807,0.3648502612448796,0.055783466548872646,0.267443,0.488167,0.653085,187.46873075459266,17.37957170656135,130.1838434822737,212.46458814915147,223.07282736356146,0.6167027012108253,0.18710046100593006,0.0,0.8857965845770545,1.0,0.34421051496273913,0.14118761151834458,0.007525549481037862,0.5586949395551687,0.7734920297875567,443.3735203483938,256.96882053559597,1.783332,842.5593931,885.36969
case_195,195,400360,4.837615727745028,2.6868721061813954,-2.218947,5.070314,8.5064869,13.599721699999975,28.627287,0.04965780797282446,3.3987750754321104,0.4020920535232635,2.757746,4.33373,5.153215,366.94695386719957,14.862652044576192,347.757507,402.191589,440.966156,0.3481342868618243,0.048810227623073875,0.269304,0.472512,0.593027,187.41822266777507,17.386676368802416,130.12861871352425,212.43589856057713,222.98230789238409,0.6169879135754799,0.18724809452978494,0.0,0.8864190596510184,1.0,0.3443027511052008,0.14124537827879363,0.007522110090852284,0.5589431382332066,0.773501596905795,443.22524650169856,256.9542307344666,1.784109,842.360107,885.0849
case_196,196,400360,4.721619437676091,2.645664983483366,-2.359874,4.9266795000000005,8.42034205,13.277754099999989,29.80596,0.05060695374163253,3.4507244603456884,0.3979850599317841,2.778552,4.378867,5.178001,367.6075246853231,13.770998223564561,347.86264,400.01062,434.7948,0.3562313119592367,0.05662094967212412,0.26737,0.488416,0.627028,187.40373477085242,17.383913870254894,130.12697140948185,212.41219110811642,222.9742468418083,0.6168922361444826,0.1872312761931878,0.0,0.8862426960348422,1.0,0.3442783652878236,0.14123368190426486,0.0075209607088245044,0.5589169951170814,0.7735003338799699,443.2260791519806,256.9255359191433,1.781483,842.32214705,885.07251
case_197,197,400360,4.335292672040164,2.4669991671805236,-2.108332,4.471632,7.93691695,12.379508429999996,27.07881,0.04987011689479468,3.6821984906584078,0.3521243061519699,2.860976,4.474259,5.187367,368.32717223656715,11.780925977617313,346.887268,394.185486,433.731934,0.36104692378859027,0.06304638552930379,0.281135,0.510007,0.662086,187.42559609487657,17.377597157966584,130.16077578580962,212.4181617493892,222.99006113648775,0.6168831322221159,0.18719951459628073,0.0,0.8861146097682274,1.0,0.34419421775227005,0.14119055134954772,0.00752521648509741,0.5586816341388072,0.7734914957962122,443.2517756239933,256.9202630686234,1.776494,842.36145,885.127747
case_198,198,400360,4.212888036819362,2.4052987400822747,-2.267408,4.340505500000001,7.8906848499999995,11.815450089999976,26.483866,0.053149665301228895,3.8581263895494056,0.32567690707885416,2.938375,4.565793,5.206686,368.74599992043164,12.223712370173194,350.116425,401.309692,427.187653,0.3581090430412628,0.051711324575030714,0.275472,0.493725,0.610602,187.46775370961186,17.37986682407618,130.21307315093563,212.45758404114738,223.07187956281132,0.6165778214370198,0.18716444347763522,0.0,0.8856942498853132,1.0,0.34418818369307086,0.1411646555935397,0.0075245218843568665,0.5585467928742793,0.7734886280742663,443.2818162542288,256.9557478113594,1.751408,842.44800105,885.146423
case_199,199,400360,4.738719716275352,2.7057320162250504,-2.510598,4.8637245,8.7167037,13.672717349999985,29.847414,0.0512089119792187,3.73609776768908,0.3437281775850715,2.883252,4.49971,5.192834,368.83410628953936,14.88180393768792,349.683105,404.261078,440.11792,0.35342708582275956,0.061502197393806655,0.269503,0.496934,0.658855,187.48745384688468,17.378162946610697,130.19117666073322,212.4782259263085,223.1280556253982,0.616507438429644,0.18698888041224146,0.0,0.8854079261351269,1.0,0.34419585167997735,0.14117223962366177,0.007523914405569044,0.5586234352436936,0.7734941159588833,443.4381920024428,256.96735188570864,1.784543,842.6268981,885.515198
case_200,200,400360,4.308588448970926,2.3973812647683435,-2.013371,4.4905565,7.528428399999999,12.027814629999995,27.248859,0.05078179638325507,3.480473285682885,0.38780719101063443,2.77584,4.374593,5.167617,368.8532280523928,10.578077007713997,347.96524,391.21048,432.796295,0.3642669022879409,0.054859083417958,0.276825,0.508594,0.633905,187.35972721001627,17.379986858842916,130.1166803381425,212.36682690214624,222.86680828854782,0.6171748561089037,0.18738504455903524,0.0,0.886792809687378,1.0,0.34425229901940335,0.14123259049971673,0.00752342776000794,0.5588813963008484,0.7734968361210522,443.04025293504344,256.8824006971366,1.76748,842.0722721,884.701355
